"","area","persona","Sexo","Edad","RelacionParentezco","Seguro_social","Estado_civil","Asiste_clases","Nivelinstruccion","Sabe_leer_escribir","Obtuvo_titulo","Autoidentificacion","Trabja","Actividad_hogar","Razon_notrabajo","Razon_covid","Horas_trabajo_semanal","Condicion_inactividad","Categoria_ocupacion","Tipo_trabajo","Años_trabajo","Numero_trabajo","Horas_trabajo_principal","Forma_Seguridad_social","Ingreso_transacciones_capital","Ingresos_jubilacion","Donaciones","Remesas","Recibe_Bono_DDHH","Monto_Bono_DDHH","Recibe_Bono_Discapacidad","Monto_Bono_Discapacidad","IngresoLaboral","Principal_motivo_desempleo","Condicion_actividad","Empleo","Desempleo","Sectores_empleados","Grupo_ocupacion","Rama_actividad","Nivel_instruccion","Categorias_edad","Ingreso_laboral","Ingresos_totales"
"1827"," Urbana ",1," Hombre ",31," Jefe "," Ninguno "," Casado(a) "," Si "," Superior Universitario ",""," No "," Mestizo "," No "," No realizó ninguna actividad ","","",NA,"","","",NA,"",NA," No aporta ",NA,NA,300,NA," No ",NA," No ",NA,""," Antes no tuvo necesidad de trabajar ","Desempleo abierto","","Población con desempleo","","","","Superior","25-39",NA,300
"1828"," Urbana ",1," Mujer ",68," Jefe "," Ninguno "," Separado(a) "," No "," Primaria "," Si ",""," Mestizo "," No "," No realizó ninguna actividad ","","",NA," Ama de casa ","","",NA,"",NA," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"","","Población Económicamente Inactiva","","","","","","Educación Básica","65 y más",NA,NA
"1829"," Urbana ",1," Mujer ",71," Jefe "," IESS, seguro general "," Casado(a) "," No "," Post-grado ",""," Si "," Mestizo "," No "," No realizó ninguna actividad ","","",NA," Jubilado pensión ","","",NA,"",NA," No aporta ",NA,1000,NA,NA," No ",NA," No ",NA,"","","Población Económicamente Inactiva","","","","","","Superior","65 y más",NA,1000
"1830"," Urbana ",1," Hombre ",35," Jefe "," Ninguno "," Casado(a) "," No "," Superior Universitario ",""," Si "," Mestizo "," Si ","","","",38,""," Cuenta Propia ","",68," Uno ",36," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"2200","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Operadores de instalac. máquinas y montad.","H. Transporte y almacenamiento","Superior","25-39",2200,2200
"1831"," Urbana ",1," Hombre ",51," Jefe "," Ninguno "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",38,""," Cuenta Propia ","",25," Uno ",36," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"280","","Otro empleo no pleno","Población con empleo","","Sector Formal","Oficiales operarios y artesanos","F. Construcción","Educación Media/Bachillerato","40-64",280,280
"1832"," Urbana ",1," Hombre ",50," Jefe "," Ninguno "," Soltero(a) "," No "," Primaria "," Si ",""," Mestizo "," Si ","","","",11,""," Jornalero o peón "," Por jornal",25," Uno ",27," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"215","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Formal","Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca","Educación Básica","40-64",215,215
"1833"," Urbana ",1," Hombre ",62," Jefe "," Ninguno "," Separado(a) "," No "," Primaria "," No ",""," Mestizo "," Si ","","","",11,""," Jornalero o peón "," Por jornal",3," Uno ",10," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"260","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Formal","Trabajad. calificados agropecuarios y pesqueros","A. Agricultura, ganadería caza y silvicultura y pesca","Educación Básica","40-64",260,260
"1834"," Urbana ",1," Mujer ",47," Jefe "," Ninguno "," Soltero(a) "," No "," Secundaria ","",""," Blanco "," No "," Labores agrícolas, cuidado animales ","","",9,""," Cuenta Propia ","",3," Uno ",8," No aporta ",NA,NA,300,NA," No ",NA," No ",NA,"20","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Informal","Trabajad. calificados agropecuarios y pesqueros","A. Agricultura, ganadería caza y silvicultura y pesca","Educación Media/Bachillerato","40-64",20,320
"1835"," Urbana ",1," Hombre ",42," Jefe "," Ninguno "," Unión libre "," No "," Primaria "," Si ",""," Mestizo "," Si ","","","",38,""," Cuenta Propia ","",14," Uno ",36," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"180","","Subempleo por insuficiencia de ingresos","Población con empleo","","Sector Informal","Trabajad. de los servicios y comerciantes","I. Actividades de alojamiento y servicios de comida","Educación Básica","40-64",180,180
"1836"," Urbana ",1," Hombre ",70," Jefe "," IESS, seguro general "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",38,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",47," Uno ",42," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"410","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Oficiales operarios y artesanos","C. Industrias manufactureras","Educación Media/Bachillerato","65 y más",410,410
"1837"," Urbana ",1," Mujer ",79," Jefe "," Ninguno "," Viudo(a) "," No "," Ninguno "," No ",""," Mestizo "," No "," No realizó ninguna actividad ","","",NA," Ama de casa ","","",NA,"",NA," No aporta ",NA,NA,100,NA," Si ",50," No ",NA,"","","Población Económicamente Inactiva","","","","","","Ninguno","65 y más",NA,150
"1838"," Urbana ",1," Hombre ",59," Jefe "," IESS, seguro general "," Viudo(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",60,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",14," Uno ",58," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"686","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","N. Actividades y servicios administrativos y de apoyo","Educación Media/Bachillerato","40-64",686,686
"1839"," Urbana ",1," Hombre ",67," Jefe "," Ninguno "," Separado(a) "," No "," Primaria "," Si ",""," Mestizo "," No "," No realizó ninguna actividad ","","",NA," Incapacitado ","","",NA,"",NA," No aporta ",NA,NA,80,NA," Si ",100," No ",NA,"","","Población Económicamente Inactiva","","","","","","Educación Básica","65 y más",NA,180
"1840"," Urbana ",1," Mujer ",85," Jefe "," IESS, seguro general "," Viudo(a) "," No "," Primaria "," Si ",""," Mestizo "," No "," No realizó ninguna actividad ","","",NA," Jubilado pensión ","","",NA,"",NA," No aporta ",NA,210,300,NA," No ",NA," No ",NA,"","","Población Económicamente Inactiva","","","","","","Educación Básica","65 y más",NA,510
"1841"," Urbana ",1," Hombre ",56," Jefe "," Ninguno "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",6,""," Cuenta Propia ","",77," Uno ",5," No aporta ",NA,NA,60,NA," No ",NA," No ",NA,"40","","Otro empleo no pleno","Población con empleo","","Sector Informal","Trabajadores no calificados, ocupaciones elementales","G. Comercio, reparación vehículos","Educación Media/Bachillerato","40-64",40,100
"1842"," Urbana ",1," Mujer ",69," Jefe "," Ninguno "," Separado(a) "," No "," Primaria "," Si ",""," Mestizo "," No "," No realizó ninguna actividad ","","",NA," Ama de casa ","","",NA,"",NA," No aporta ",NA,NA,180,NA," No ",NA," No ",NA,"","","Población Económicamente Inactiva","","","","","","Educación Básica","65 y más",NA,180
"1843"," Urbana ",1," Mujer ",75," Jefe "," Ninguno "," Viudo(a) "," No "," Primaria "," No ",""," Mestizo "," No "," Atender negocio propio ","","",9,""," Cuenta Propia ","",1," Uno ",8," No aporta ",NA,NA,NA,NA," Si ",115," No ",NA,"70","","Otro empleo no pleno","Población con empleo","","Sector Informal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Educación Básica","65 y más",70,185
"1844"," Urbana ",1," Hombre ",54," Jefe "," Ninguno "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",49,""," Cuenta Propia ","",14," Uno ",47," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"270","","Otro empleo no pleno","Población con empleo","","Sector Informal","Trabajad. calificados agropecuarios y pesqueros","A. Agricultura, ganadería caza y silvicultura y pesca","Educación Media/Bachillerato","40-64",270,270
"1845"," Urbana ",1," Hombre ",44," Jefe "," Ninguno "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",60,""," Cuenta Propia ","",20," Uno ",58," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"900","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Oficiales operarios y artesanos","G. Comercio, reparación vehículos","Educación Media/Bachillerato","40-64",900,900
"1846"," Urbana ",1," Hombre ",29," Jefe "," IESS, seguro general "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",43,""," Empleado privado "," Con contrato temporal, ocasional o eventual",5," Uno ",41," IESS General ",NA,NA,60,NA," No ",NA," No ",NA,"360","","Subempleo por insuficiencia de ingresos","Población con empleo","","Sector Formal","Oficiales operarios y artesanos","M. Actividades profesionales, científicas y técnicas","Educación Media/Bachillerato","25-39",360,420
"1847"," Urbana ",1," Mujer ",64," Jefe "," Ninguno "," Unión libre "," No "," Secundaria ","",""," Mestizo "," Si ","","","",6,""," Cuenta Propia ","",3," Uno ",5," No aporta ",NA,NA,210,NA," No ",NA," No ",NA,"135","","Otro empleo no pleno","Población con empleo","","No Clasificados por Sector","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Educación Media/Bachillerato","40-64",135,345
"1848"," Urbana ",1," Hombre ",62," Jefe "," IESS, seguro general "," Divorciado(a) "," No "," Secundaria ","",""," Blanco "," Si ","","","",46,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",16," Uno ",15," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"548","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Empleados de oficina","M. Actividades profesionales, científicas y técnicas","Educación Media/Bachillerato","40-64",548,548
"1849"," Urbana ",1," Mujer ",36," Jefe "," Ninguno "," Divorciado(a) "," No "," Superior Universitario ",""," Si "," Mestizo "," Si ","","","",32,""," Cuenta Propia ","",8," Más de uno ",14," No aporta ",NA,NA,100,NA," No ",NA," No ",NA,"230","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Superior","25-39",230,330
"1850"," Urbana ",1," Hombre ",57," Jefe "," IESS, seguro general "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," No "," No realizó ninguna actividad ","","",NA," Jubilado pensión ","","",NA,"",NA," No aporta ",NA,721,NA,NA," No ",NA," No ",NA,"","","Población Económicamente Inactiva","","","","","","Educación Media/Bachillerato","40-64",NA,721
"1851"," Urbana ",1," Hombre ",57," Jefe "," IESS, seguro general "," Casado(a) "," No "," Superior Universitario ",""," Si "," Mestizo "," Si ","","","",38,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",25," Uno ",36," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"1115","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Profesionales científicos e intelectuales","G. Comercio, reparación vehículos","Superior","40-64",1115,1115
"1852"," Urbana ",1," Hombre ",35," Jefe "," Ninguno "," Soltero(a) "," No "," Superior no universitario ",""," Si "," Blanco "," Si ","","","",16,""," Empleado privado "," Con contrato temporal, ocasional o eventual",24," Uno ",14," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"340","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Informal","Oficiales operarios y artesanos","F. Construcción","Superior","25-39",340,340
"1853"," Urbana ",1," Hombre ",49," Jefe "," Ninguno "," Unión libre "," No "," Secundaria ","",""," Mestizo "," Si ","","","",46,""," Empleado privado "," Con contrato temporal, ocasional o eventual",14," Uno ",44," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"400","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Oficiales operarios y artesanos","G. Comercio, reparación vehículos","Educación Media/Bachillerato","40-64",400,400
"1854"," Urbana ",1," Hombre ",37," Jefe "," IESS, seguro general "," Casado(a) "," No "," Superior Universitario ",""," Si "," Mestizo "," Si ","","","",49,""," Patrono ","",8," Uno ",47," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"1120","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Trabajad. calificados agropecuarios y pesqueros","A. Agricultura, ganadería caza y silvicultura y pesca","Superior","25-39",1120,1120
"1855"," Urbana ",1," Hombre ",53," Jefe "," IESS, seguro general "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",46,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",10," Uno ",44," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"506","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Técnicos y profesionales de nivel medio","C. Industrias manufactureras","Educación Media/Bachillerato","40-64",506,506
"1856"," Urbana ",1," Hombre ",31," Jefe "," IESS, seguro general "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",38,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",6," Uno ",36," IESS General ",NA,NA,240,NA," No ",NA," No ",NA,"555","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Oficiales operarios y artesanos","C. Industrias manufactureras","Educación Media/Bachillerato","25-39",555,795
"1857"," Urbana ",1," Mujer ",57," Jefe "," Ninguno "," Divorciado(a) "," No "," Secundaria ","",""," Mulato "," No "," No realizó ninguna actividad ","","",NA," Ama de casa ","","",NA,"",NA," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"","","Población Económicamente Inactiva","","","","","","Educación Media/Bachillerato","40-64",NA,NA
"1858"," Urbana ",1," Hombre ",33," Jefe "," IESS, seguro general "," Viudo(a) "," No "," Primaria "," Si ",""," Blanco "," Si ","","","",38,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",77," Uno ",36," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"441","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Oficiales operarios y artesanos","G. Comercio, reparación vehículos","Educación Básica","25-39",441,441
"1859"," Urbana ",1," Hombre ",26," Jefe "," Ninguno "," Unión libre "," No "," Secundaria ","",""," Mestizo "," No "," Atender negocio propio ","","",38,""," Cuenta Propia ","",2," Uno ",36," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"240","","Subempleo por insuficiencia de ingresos","Población con empleo","","Sector Informal","Trabajadores no calificados, ocupaciones elementales","H. Transporte y almacenamiento","Educación Media/Bachillerato","25-39",240,240
"1860"," Urbana ",1," Mujer ",69," Jefe "," Ninguno "," Soltero(a) "," No "," Primaria "," Si ",""," Mestizo "," Si ","","","",16,""," Cuenta Propia ","",24," Uno ",14," No aporta ",NA,NA,100,NA," No ",NA," No ",NA,"100","","Otro empleo no pleno","Población con empleo","","Sector Informal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Educación Básica","65 y más",100,200
"1861"," Urbana ",1," Hombre ",28," Jefe "," IESS, seguro general "," Unión libre "," No "," Secundaria ","",""," Montuvio "," Si ","","","",42,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",35," Uno ",40," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"438","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Operadores de instalac. máquinas y montad.","G. Comercio, reparación vehículos","Educación Media/Bachillerato","25-39",438,438
"1862"," Urbana ",1," Hombre ",47," Jefe "," Ninguno "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",16,""," Cuenta Propia ","",8," Uno ",36," No aporta ",NA,NA,60,NA," No ",NA," No ",NA,"200","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Informal","Operadores de instalac. máquinas y montad.","H. Transporte y almacenamiento","Educación Media/Bachillerato","40-64",200,260
"1863"," Urbana ",1," Hombre ",35," Jefe "," Ninguno "," Unión libre "," No "," Secundaria ","",""," Mestizo "," Si ","","","",37,""," Cuenta Propia ","",46," Uno ",36," No aporta ",NA,NA,300,NA," No ",NA," No ",NA,"0","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Informal","Oficiales operarios y artesanos","C. Industrias manufactureras","Educación Básica","25-39",0,300
"1864"," Urbana ",1," Hombre ",63," Jefe "," Ninguno "," Viudo(a) "," No "," Primaria "," Si ",""," Mestizo "," Si ","","","",16,""," Cuenta Propia ","",2," Uno ",14," No aporta ",NA,NA,120,NA," No ",NA," No ",NA,"180","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Informal","Trabajadores no calificados, ocupaciones elementales","N. Actividades y servicios administrativos y de apoyo","Educación Básica","40-64",180,300
"1865"," Urbana ",1," Hombre ",62," Jefe "," IESS, seguro general "," Casado(a) "," No "," Superior Universitario ",""," Si "," Montuvio "," Si ","","","",20,""," Trabajador del hogar no remunerado ","",13," Uno ",18," No aporta ",NA,400,NA,NA," No ",NA," No ",NA,"","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Superior","40-64",NA,400
"1866"," Urbana ",1," Hombre ",34," Jefe "," Ninguno "," Unión libre "," No "," Superior no universitario ",""," Si "," Mestizo "," Si ","","","",38,""," Empleado privado "," Con contrato temporal, ocasional o eventual",77," Uno ",36," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"300","","Subempleo por insuficiencia de ingresos","Población con empleo","","Sector Formal","Técnicos y profesionales de nivel medio","G. Comercio, reparación vehículos","Superior","25-39",300,300
